query,url,title,upload_date,channel,views,likes,dislikes,comment_count,comment_text,comment_author,comment_date,comment_likes,sentiment_type
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Gracias por su atención y bendiciones un abrazo fuerte 💯 desde Tegucigalpa Honduras,Cristina Suyapa Carbajal Rodriguez,2021-01-02T02:33:28Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,"BBC. THANK YOU VERY MUCH.  CONGRATULATIONS. BUENO HAY BUENAS NOTICIAS, SIEMPRE TRATEMOS DE RESPETAR EL PROTOCOLO. ""CREANDO MOMENTOS MUSICALES YOUTUBE EMPRESA CUMBRE DE GOOGLE MÁS NOCHES ROMÁNTICAS CON SUS DÍAS.  FÁTIMA LORIA C FROM COSTA RICA.  ❤🌷❤)",Fatima Loria Cartin,2020-03-30T06:04:11Z,1,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,MUY BIEN  Instagram 👉...@suarez_michael_fit,Suarez_ Michael_Fit,2020-03-21T01:40:09Z,2,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,"EL MUNDO ENTERO DEBE CONDENAR LOS MERCADOS DE ANIMALES SILVESTRES, DONDE SE ORIGINAN LAS PESTES",pezspacancun,2020-03-11T15:33:21Z,1765,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,"En cuanto a lo del cumpleaños feliz..se canta incluyendo la parte de ""esta noche tan preciosa"" o sin ella?..pregunto para un amigo..",Belly M,2020-04-24T03:02:18Z,8,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,"Gracias a ti preciosa por tus excelentes vídeos de información. Un alcance , sería bueno que investiguen por qué en Vietnam hay 334 contagiados , 323 recuperados y ningún fallecido hasta el momento y con una población de 95 millones de habitantes y la pobreza es bastante alta !!",Luis Marquez,2020-06-14T00:02:43Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Excelente súper bién esplicado Señorita!,rosa elodia neira aguayo,2020-04-07T23:24:28Z,2,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,"discurso que escucho en Argentina,desde marzo,YAAA!!!",Isabel Quinteros,2020-08-22T17:08:26Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,ESPERO QUE NO LE LLEGUE A MI ABUELITA :(,SOLDIER GOD,2020-03-11T22:58:39Z,861,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Jajajaj lo del cumpleaños feliz estuvo bueno... Saludos buen video,Argorok Tv,2020-03-23T16:49:50Z,1,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,"Me gusta este nuevo estilo de impacto mediatico de la BBC, pero lamentablemente no todo lo que dicen es verdad...",nokaut456,2020-03-18T15:37:23Z,33,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Miren los vídeos en Rusia como andan equipados las enfermeras doctores paramédicos.... eso no se mira en otros países que supuestamente son  de alta potencia mundial de los mejores países del mundo,Nestor Mejia,2020-03-31T05:24:53Z,2,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,"cómo no lo van a identificar rápido,si fué creado en un laboratorio.",Luis Duran,2020-04-29T05:12:27Z,46,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,La paranoia es más grande que el mismo virus.,La verdad La verdad,2020-03-11T18:38:25Z,1420,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Mencione un pais donde ay menos de 0dies casos,Marco Cárdenas,2020-03-21T15:26:05Z,2,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,😭 Ami me tiene este pinche virus 🦠 enferma me dio ansiedad 😭🤦🏻‍♀️🙋🏻‍♀️🙏😇,Yeimi Medrano-Luna,2020-04-14T21:16:52Z,18,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Gracias señor x los médicos que se esfuerzan para salvar vidas muchas bendiciones para todos los medios y científicos. .,Maria J Lopez,2020-09-08T15:25:29Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,"Bendiciones. Los países del tercer mundo, cuando tendremos la vacuna? Gracias.",Beatriz Montepeque,2021-02-03T12:56:20Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Vacuna en camino  Seguire en my cueva hasta entonces ...,THE HB22,2020-03-12T01:12:40Z,594,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,"Y esas son las buenas noticias , ay wey",Bear G,2020-03-21T02:31:05Z,21,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Ya llevo un mes en cuarentena,Benjamin RQ,2020-04-09T01:17:37Z,1,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Saludos Deseo saberlo pues los que sé an curados an volvido a mostrar la enfermedad,Roberto Porrata,2020-03-18T22:58:39Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Te has informado bien? Ninguno de los datos que estás dando son falsos,bouytt guyt,2020-03-20T16:10:19Z,21,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Lo que más me da miedo no es que yo contraiga la enfermedad  Ya que soy joven y me cuido mucho pero mis papás o mis abuelos pueden correr ese riesgo,Soporte Zero,2020-03-12T18:10:32Z,370,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Waoo chica eres una excelente mujer muy buena esplicacion gracias y que Dios te bendiga espero argun dia conoserte en persona ante de irme de este mundo gracias amiga,Virgilio ureña perdomo,2020-03-26T17:00:59Z,1,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,"Gracias por la información clara, útil y alentadora.",Juan Vélez,2020-03-22T21:05:02Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Ojalá sigan publicando más buenas noticias pronto. Gracias por informarnos sobre la pandemia.,Hugo STN,2020-04-03T12:49:00Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Ya me siento mejor solo necesitaba alguien que me diga algo bueno sobre esto y piensen al menos no estamos peor  :3,Andrea Balanzar Cruz,2020-03-21T05:19:18Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,En un futuro probablemente el coronavirus será una simple gripe,Policia Federal Gameplay's,2020-03-13T18:11:07Z,443,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Gracias .me gusto.todo lo que dijiste..levantas el animo y eso lo encontre.fantastico..saludos desde Chile..,Maria Gonzalez,2020-03-20T02:45:57Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,OK ya se que puedo cagar 50 veces mientras canto el cumpleaños feliz :^,HATZEL RB,2020-04-02T23:17:17Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,"Tengo un contenido útil para descansar, meditar e inclusive dormir, muy beneficioso en estos tiempos de cuarentena, los espero bendiciones 🙏",SOUND AND THERAPY,2020-04-12T15:47:45Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Was this video also recommended to other english men like me.,Secret guy,2020-03-18T07:55:18Z,2,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,voy a ver este video todas las noches antes de dormir para poder dormir sin preocupaciones xdxdxd,Tomas acevedo,2020-03-12T00:28:11Z,699,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Agradeciendo la buena informacion al respecto,Manuel Muñoz,2020-06-23T04:40:09Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Notícia actual : El virus tiene tratamiento no se puede dejar morir a las personas sólo porque si,Any Margy,2020-06-08T20:39:09Z,21,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Hasta que llegue la vacuna yo estaré desde el cielo cuidandolos a todos ustedes 🙏❤️🤧,Carlos Veliz,2020-03-27T02:40:16Z,1,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Gracias ay esperanzas.,Maria Gonzalez,2020-04-08T09:53:40Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,"8. Hay menos ""contaminacion"" en el aire ,mar ,ya que las personas no salen de sus casas.",ZaCuNdØ,2020-03-14T16:52:38Z,717,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,"Todas estas noticias han sido música para mis oídos ,,, 🙏🙏🙏 gracias estoy muy asustada como todos imagino",yaliannes Collejo,2020-03-26T04:49:02Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Gracias por la informasion tengo 8 pero veo las noticias por que tengo miedo por es coronavirus😧😷,iris wolf,2020-03-24T05:40:27Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Cuando se publico este video? Me gustaria saber si hay actualizaciones,Steph C:,2020-04-13T22:46:03Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,"Claro!! Es algo grave y serio, pero tampoco debemos dejarnos llevar por el pánico. Si seguimos las recomendaciones de higiene, y nos basamos en éstas notocias, no debería ser algo que no termine nunca.",andy ren,2020-03-20T20:26:31Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Buenas noticias: han bajado las emisiones de CO2 y China prohibió la venta de animales salvajes,maelhagel,2020-03-14T08:48:40Z,322,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Ski anicaragua  ya vino 🤕😷 Dios cubra alos dela tercera edad  🙏🙏y alos niñosde ESA plaga,Sol Fuentes,2020-03-19T12:59:25Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Me está encantando el contenido de este canal! Ya me suscribi por cierto soy de Perú :D Para poder informarme me encanta,Astrid Mariel Ortiz Godoy,2020-11-16T17:45:41Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Si tú ahora el mundo está quebrado. Deberías rectificarse y decir que es el mayor crack financiero más que el 1929 y lo peor es que la gente se muere de hambre,NOTAS PERUANAS,2020-03-26T21:47:17Z,5,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,"muchas gracias,estas son noticias que casi no se ven en  youtube,muchisimas gracias sen=orita.",pedro herrera,2020-12-28T20:33:54Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Otro es que la disminución de la contaminación en Italia y china disminuyó de forma considerable,moises alcantar gonzalez,2020-03-13T16:27:07Z,230,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Que buenas noticias 👏🤝👏👏🏻,Hannah Dibi,2020-06-01T02:01:18Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Que buen mensaje niña pero cuando hablas de esa organización me da nauseas,Cesarin Pesantez,2020-05-28T12:16:47Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Muy bueno la información y alentadora mil gracias Lucy,Lucia Pacifico,2020-03-23T13:24:40Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,"Pues como ya sabemos que esto puede continuar , así como todos tenemos un celular , una Televisión, una tablet etc.. ahora tenen que fabricar máscaras especiales con filtros y que cada quién tenga una para que el mundo no se pare con estas guerritas !",Andrea Sanz,2020-03-22T21:08:34Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Por fin una noticia con una perspectiva positiva.,Claudia Danielle Zegarra Pérez,2020-03-11T14:04:46Z,520,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,"Entonces , ósea , ya hay vacunas del coronavirus 😱😱😱 pero en 2021  Dime que no escuche mal😧😧😧😧😧😧😧.      🙏 plissssss 🙏",Ana Qin,2020-06-03T20:40:16Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,gracias hermosa princesa...que DIOS te cuide y te proteja .👸🙏🙏🙏saludos desde Tennessee USA,Ztm Llios,2020-03-23T04:43:54Z,2,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,gostei da dica de cantar feliz aniversário kkkk,Cláudia Granjeiro,2020-03-22T00:19:32Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,"Entonces cuando quieren pueden y el VIH,para cuándo,o es muy buen negocio los antirretrovirales ?",juliany karriyo,2020-03-26T17:06:23Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,"No es para alarmase, pero ya todos hemos entrado en pánico. 😁",Recetas Maricel,2020-03-13T05:14:46Z,200,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,hola amigos del cole soy mathias sabia que buscarian este video,ale villafuerte,2020-03-30T02:08:28Z,2,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,1 .el virus fue rapidamente identificado (los chinos lo tenían preparado) Ingenuos o mentirosos ?,Teocrata chilensis,2020-12-10T14:01:40Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Eso es bueno gracias por su noticia alentadora porque los que no lo mate el virus lo va a matar la deprecion y el panico porque tego amigas queni comen,Rosa De leon,2020-03-29T22:57:54Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Tengo miedo ojalá q se valla,over dose,2020-03-19T14:39:14Z,1,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,"Waooooo la vacuna está en camino ,2021 nos jodimos entonces..🤣🤣",Mercedes Guerra,2020-03-13T20:19:07Z,214,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Thanks ok,dmtry ledesma,2020-04-08T02:18:03Z,2,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Es cierto que el medio alcalino inhibe la replicación del virus ?,Lucrecia Rodríguez,2020-04-13T23:03:31Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Repúblicas Dominicana Manuel freno,game over game over,2020-03-18T20:44:17Z,1,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Es verdad ese virus no es malo solo q se llevó a mi madre lentamente asta q dio el último suspiro y se me murió sin hacer nada😭😭🇩🇴😭😭,Santa De León,2021-02-20T13:42:33Z,1,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,"La buena noticia es el desplome de los precios del petróleo, en cuanto se desplome totalmente anunciarán la cura ;)",ToRo Productions,2020-03-11T18:32:58Z,161,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Este vídeo me devolvio las esperanza.,Víctor Chamorro Gonzalez,2020-05-01T03:11:47Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Saludos.  Carlos d.   Pueuto. Rico. Grasia. Por esa.informasion. que el señor. Te. Bendiga. Y. Te. Proteja. Tremendo. Ser. Humano,Carlos Gonzalez colon,2020-04-04T03:21:04Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,"No es cierto que el virus está en el ambiente. Yo salgo  Con regularidad a hacer mandados, y sólo me lavo las manos cuando voy al baño o las ensucio con cosas que agarro.",dulma elena rondon ballesteros,2020-08-25T01:19:51Z,1,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,que dice. en Italia hay masse 20mil caso. Francia espana alemania inglaterra  mas de 15 a 10mil caso,giotr3x ciaba,2020-03-19T22:48:29Z,4,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,"Lo que deberían de hacer es supervisar la higiene de todo tipo de negocios : mercados, restaurantes, escuelas, clínicas, hospitales, etcétera.",Cesar 11,2020-03-14T03:52:03Z,195,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Excelente Informe...!,Jose Toro,2020-06-18T17:43:57Z,0,positive
coronavirus,https://www.youtube.com/watch?v=TBuHqj-S9F4,Coronavirus: 6 buenas noticias sobre el nuevo virus covid-19  | BBC Mundo,2020-03-11T14:00:04Z,BBC News Mundo,10440359,179268,10959,9091,Eso no dices hoy en día 25 marzo una semana después de este vídeo! Cambio bastante a una semana,Liz Hdz,2020-03-26T05:09:45Z,0,positive
